,ID,Is desens,IC ISI Decile 0,IC ISI Decile 1,IC ISI Decile 2,IC ISI Decile 3,IC ISI Decile 4,IC ISI Decile 5,IC ISI Decile 6,IC ISI Decile 7,IC ISI Decile 8,IC ISI Decile 9,IC ISI Decile 10,IC Phase Decile 0,IC Phase Decile 1,IC Phase Decile 2,IC Phase Decile 3,IC Phase Decile 4,IC Phase Decile 5,IC Phase Decile 6,IC Phase Decile 7,IC Phase Decile 8,IC Phase Decile 9,IC Phase Decile 10,IC Additional feature 0,IC Additional feature 1,IC Additional feature 2,IC Additional feature 3,PD ISI Decile 0,PD ISI Decile 1,PD ISI Decile 2,PD ISI Decile 3,PD ISI Decile 4,PD ISI Decile 5,PD ISI Decile 6,PD ISI Decile 7,PD ISI Decile 8,PD ISI Decile 9,PD ISI Decile 10,PD Phase Decile 0,PD Phase Decile 1,PD Phase Decile 2,PD Phase Decile 3,PD Phase Decile 4,PD Phase Decile 5,PD Phase Decile 6,PD Phase Decile 7,PD Phase Decile 8,PD Phase Decile 9,PD Phase Decile 10,PD Additional feature 0,PD Additional feature 1,PD Additional feature 2,PD Additional feature 3,AM ISI Decile 0,AM ISI Decile 1,AM ISI Decile 2,AM ISI Decile 3,AM ISI Decile 4,AM ISI Decile 5,AM ISI Decile 6,AM ISI Decile 7,AM ISI Decile 8,AM ISI Decile 9,AM ISI Decile 10,AM Phase Decile 0,AM Phase Decile 1,AM Phase Decile 2,AM Phase Decile 3,AM Phase Decile 4,AM Phase Decile 5,AM Phase Decile 6,AM Phase Decile 7,AM Phase Decile 8,AM Phase Decile 9,AM Phase Decile 10,AM Additional feature 0,AM Additional feature 1,AM Additional feature 2,AM Additional feature 3,LG ISI Decile 0,LG ISI Decile 1,LG ISI Decile 2,LG ISI Decile 3,LG ISI Decile 4,LG ISI Decile 5,LG ISI Decile 6,LG ISI Decile 7,LG ISI Decile 8,LG ISI Decile 9,LG ISI Decile 10,LG Phase Decile 0,LG Phase Decile 1,LG Phase Decile 2,LG Phase Decile 3,LG Phase Decile 4,LG Phase Decile 5,LG Phase Decile 6,LG Phase Decile 7,LG Phase Decile 8,LG Phase Decile 9,LG Phase Decile 10,LG Additional feature 0,LG Additional feature 1,LG Additional feature 2,LG Additional feature 3,DG ISI Decile 0,DG ISI Decile 1,DG ISI Decile 2,DG ISI Decile 3,DG ISI Decile 4,DG ISI Decile 5,DG ISI Decile 6,DG ISI Decile 7,DG ISI Decile 8,DG ISI Decile 9,DG ISI Decile 10,DG Phase Decile 0,DG Phase Decile 1,DG Phase Decile 2,DG Phase Decile 3,DG Phase Decile 4,DG Phase Decile 5,DG Phase Decile 6,DG Phase Decile 7,DG Phase Decile 8,DG Phase Decile 9,DG Phase Decile 10,DG Additional feature 0,DG Additional feature 1,DG Additional feature 2,DG Additional feature 3,# Long IC Bursts
204,"7-18-23 Saline +
 gsif 10^-5M segment 0",False,0.03024,0.041175,0.0459,0.04914,0.05238,0.05697,0.06237,0.07074,0.09612,0.5871150000000398,3.180599999999913,0,3.0,6.0,15.0,27.0,35.0,47.0,55.0,64.0,76.0,99,18.338204478185048,0.9833616298811272,1.1849914495523175,11.601156069339822,0.01026,0.01296,0.01485,0.01701,0.01917,0.02187,0.02484,0.03024,0.03753,0.05724,2.5058700000001863,0,17.0,28.0,39.0,47.200000000000045,59.0,67.0,76.0,83.0,93.0,99,49.94157111726973,0.9943971554790176,1.054419450125161,47.487804877966624,0.07344,0.09018,0.09558,0.1012499999999363,0.1085399999999481,0.1174499999999625,0.1293299999999817,0.1458000000000083,0.1736099999998259,0.2254500000001371,2.621159999999918,0,6.0,16.0,25.0,34.0,44.0,53.0,62.0,71.0,84.0,99,8.529838519,0.9484960857024284,1.3552980594722852,7.830769230776566,0.08937,0.1609200000000328,0.1924560000000838,0.2251800000001367,0.2633579999999711,0.2891700000000128,0.3217860000000655,0.3739499999999225,0.73413,1.2552299999999832,5.807430000000068,0,3.5,16.0,22.0,29.0,37.5,46.0,55.0,62.0,70.0,99,5.775970399231729,0.941140918,1.0877964901633683,4.44739884393248,0.01026,0.01701,0.02511,0.0351,0.04644,0.0567,0.06939,0.08505,0.1055700000000797,0.1563300000000254,17.26703999999995,0,10.0,21.0,35.0,46.0,56.0,65.0,75.0,83.0,91.0,99,26.10336234469189,0.9953246184638534,1.9404678823921888,50.0,12
205,"7-18-23 Saline +
 gsif 10^-5M segment 1",False,0.0297,0.03942,0.04347,0.04779,0.05103,0.05454,0.05832,0.06642,0.090288,0.5392169999999623,2.983770000000049,-100,-100.0,3.0,7.0,16.0,29.0,39.0,52.0,61.0,71.0,99,19.291873939456213,0.9819020903086166,1.2655748969308789,8.750943396241512,0.01026,0.01296,0.01431,0.01566,0.01701,0.01809,0.01998,0.02214,0.02835,0.04212,2.023379999999861,-100,-100.0,16.0,28.0,38.0,48.0,60.0,71.0,81.0,91.0,99,55.84720302841794,0.9765145449691568,1.004557640750678,28.623188405760487,0.01026,0.08505,0.08964,0.09342,0.09828,0.1050299999999424,0.1136699999999564,0.1303289999999833,0.1566000000000258,0.1943729999998822,2.8857600000001185,-100,-100.0,6.0,15.800000000000011,24.0,33.0,43.60000000000002,54.0,64.0,74.0,99,9.263446883,0.9530314371257532,1.3015099853873229,3.4010989011021424,0.08127,0.1514700000000175,0.1733400000000529,0.1941300000000865,0.2145420000001195,0.2328750000000354,0.2623319999999694,0.3358799999998609,0.7244100000000344,0.9652499999999692,5.25906,-100,-100.0,7.0,17.599999999999994,22.80000000000001,29.0,37.0,46.0,56.0,65.0,98,5.723498405879169,0.973405894,1.0126332206914683,0.936548223349885,0.01026,0.01404,0.01755,0.02187,0.02619,0.03078,0.03861,0.04779,0.05994,0.08991,13.65903000000003,-100,9.0,22.0,33.0,46.0,54.0,63.0,71.0,80.0,89.0,99,37.164275756284056,0.9961256399612668,1.7307810735912443,28.864864864882765,11
206,"7-18-23 Saline +
 gsif 10^-5M segment 2",False,0.0351,0.04644,0.04995,0.05346,0.05697,0.06129,0.06642,0.07398,0.1080000000001746,0.6547500000001492,2.892509999999902,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,27.70000000000028,97,17.087438647915235,0.9773172780733314,1.1058009909165023,7.137755102027927,0.01026,0.01269,0.01431,0.01566,0.01701,0.01863,0.02025,0.02322,0.02997,0.04104,1.3956299999999828,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,34.0,99,55.53415478622275,0.9723350744826096,1.0213396561944634,36.2280701753795,0.08289,0.09423,0.09801,0.1020599999999376,0.1066500000001724,0.11448,0.1277100000002065,0.1539000000000214,0.1931039999999939,0.24975,1.891889999999876,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.600000000000136,98,8.432975364242976,0.8765520194091949,1.0389976275206976,3.1421800947870135,0.09693,0.1514699999999948,0.1657260000000406,0.1878659999999172,0.2552039999999579,0.3211650000000645,0.600858,0.8576010000000224,0.9406259999999296,1.0845090000001394,4.371569999999792,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,24.0,71,6.050846820822788,0.8848125501822683,1.0207413945277832,1.8280040390448855,0.01026,0.01809,0.02619,0.03375,0.04374,0.05589,0.06507,0.08343,0.11259,0.1690200000002732,9.998099999999797,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.00000000000091,98,26.03323587368306,0.9825276802592434,1.1903690369036426,25.747826086908923,2
207,"7-18-23 Saline +
 gsif 10^-5M segment 3",False,0.0324,0.04158,0.04644,0.050409,0.05427,0.05805,0.06318,0.0702,0.095634,0.4901580000001103,2.246939999999995,0,3.0,7.0,12.0,21.0,32.0,45.0,55.0,65.0,75.0,98,18.13563687692831,0.9748858447489188,1.1152506030555631,6.244047619042607,0.01026,0.01215,0.01377,0.01512,0.01647,0.01809,0.01998,0.0243,0.0297,0.04374,1.9980000000000475,0,17.0,27.0,36.0,48.0,57.0,66.0,74.0,83.0,91.0,99,56.66632756983739,0.9902702702702548,1.0735528797330571,40.404255319077265,0.07884,0.08937,0.09261,0.09558,0.09963,0.1052999999999428,0.1142100000001846,0.1315980000001899,0.1590300000000297,0.2010689999999386,3.055049999999937,0,7.0,14.0,23.0,32.0,41.0,50.0,59.0,67.0,76.0,99,9.046763879333898,0.9661511268228206,1.0971589256278438,4.635610766046657,0.07641,0.1139670000001615,0.1358099999999922,0.1514430000000174,0.18171,0.2317950000000337,0.2845800000000054,0.3475439999998795,0.6893099999999777,1.0084229999998338,4.362120000000004,0,2.6000000000000014,16.0,23.0,28.0,35.0,42.6,51.0,60.0,68.40000000000003,97,7.024035199466263,0.9647808863580046,1.0460343153124196,6.381619937692581,0.01026,0.01836,0.02619,0.03672,0.04725,0.05562,0.06642,0.08073,0.1104299999999511,0.1598399999998037,18.30492000000004,0,6.0,15.0,24.0,34.0,51.0,71.0,80.0,87.0,93.0,99,25.492376622536824,0.997403977,1.6059314004169052,50.0,14
208,"9-6-23 Saline +
 GSIF 10^-5M segment 0",False,0.02618,0.03586,0.04048,0.04422,0.051568,0.06358,0.08316,0.1120240000001103,0.2230799999999817,0.6922959999998968,10.928940000000011,-100,-100.0,-100.0,-100.0,0.0,3.0,7.0,50.0,67.0,92.3,98,18.592457741949577,0.9888882178875426,1.1469040033245588,9.521623419823987,0.01012,0.01144,0.0132,0.016214,0.02222,0.02376,0.02442,0.02574,0.02816,0.053724,3.0195,-100,-100.0,-100.0,-100.0,-100.0,-100.0,23.0,40.0,63.0,81.0,99,54.21529894802829,0.9852823315117986,1.0102311202708243,50.0,0.01012,0.1157200000000102,0.12408,0.1295800000000326,0.1361799999999675,0.1465200000000095,0.1603800000000319,0.1797400000000379,0.2026200000000244,0.2486,6.466019999999844,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,14.699999999999932,37.0,72.0,99,7.550916092920937,0.9215746316899656,1.138877048862657,14.670314637476988,0.1157200000000102,0.1630199999999604,0.19316,0.20966,0.2237399999999979,0.2406800000002249,0.2721400000001267,0.3152600000000802,0.4135999999994055,5.889180000000579,12.857680000000071,-100,-100.0,-100.0,-100.0,-100.0,-100.0,17.200000000000003,30.0,37.60000000000001,71.0,99,5.211476751159073,0.9773971665183776,1.061074800290509,14.821649484546217,0.03916,0.043186,0.04444,0.04554,0.047124,0.04928,0.05302,0.05874,0.066,0.08316,10.539980000000014,-100,-100.0,-100.0,-100.0,-100.0,-100.0,9.0,16.899999999999864,28.600000000000136,65.29999999999995,99,18.93254258,0.9913377444739156,1.0285536400523834,50.0,7
209,"9-6-23 Saline +
 GSIF 10^-5M segment 1",False,0.02552,0.04334,0.06138,0.06952,0.08778,0.1322200000000748,0.1957999999999629,0.4341479999999587,0.6578,0.8492220000000088,4.072640000000092,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,14.679061648890466,0.9809312878133296,1.2703815536646492,22.774566473942787,0.01012,0.01166,0.01496,0.019382,0.02288,0.02398,0.02486,0.026818,0.03102,0.060214,2.8683599999999387,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,51.13700108231235,0.992406811,1.0118742724097984,50.0,0.01012,0.1069199999999455,0.1196799999998802,0.1289200000001074,0.1361799999999675,0.1430000000000291,0.1500399999999899,0.15862,0.1676400000001194,0.1861199999998462,0.4461600000001908,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,9.647139902537583,0.7500000000003822,1.5145631067967835,1.1599326599342914,0.08294,0.1333200000001397,0.1494679999997515,0.1586200000003828,0.1694440000003396,0.1806200000000899,0.1968560000000706,0.2287999999998646,0.2925560000000136,4.300340000000006,10.457920000000058,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,6.106598178877396,0.9798047795355354,1.064230863948736,17.70318471339159,0.0407,0.04422,0.04598,0.04818,0.05192,0.0561,0.06072,0.067694,0.07678,0.092598,11.769559999999956,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,17.346249421569972,0.9915510860219108,1.1738195541512952,44.10772357722635,1
210,"9-6-23 Saline +
 GSIF 10^-5M segment 2",False,0.02728,0.049918,0.06512,0.06952,0.078584,0.1216600000000198,0.1558919999999943,0.3504159999998588,0.5777199999999993,0.7333700000000136,3.855939999999919,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,13.78403552,0.982997661,1.5569867637913144,19.411764705882728,0.01012,0.01232,0.01562,0.0209,0.02332,0.0242,0.0253,0.02684,0.03102,0.06534,2.8322800000000825,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,49.36383567266481,0.9854745999689156,1.0083020050125355,2.0320689655171784,0.01012,0.1146199999998316,0.1256200000000262,0.1344199999998636,0.1419000000000778,0.1476199999999607,0.1535599999999704,0.1595,0.1682999999998173,0.1823799999999664,0.3982,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,7.973927391113096,0.6082872928177673,1.152132399745461,0.22892720306536737,0.08426,0.1262799999999515,0.1384679999996024,0.1479940000000851,0.1590159999998377,0.1696200000002363,0.1822480000003452,0.1996939999997719,0.21956,0.3343560000000253,17.390119999999797,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,6.347588948,0.9852996989095169,1.1697694379495145,0.47190258397178886,0.04158,0.04488,0.04642,0.04928,0.0528,0.05632,0.06006,0.06556,0.07084,0.08294,12.099999999999907,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,17.481972025368826,0.9837090909091062,1.0068465565847644,50.0,1
211,"9-6-23 Saline +
 GSIF 10^-5M segment 3",False,0.03256,0.0638,0.066748,0.06886,0.07106,0.0759,0.1099999999998999,0.3120040000001152,0.5937800000000159,0.7170900000000073,1.4502400000001217,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,14.076710870541897,0.9528216019418668,1.0990330110036457,2.2406015037578793,0.01012,0.01166,0.01364,0.01716,0.022,0.02464,0.02552,0.02728,0.031724,0.057948,2.5992999999998574,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,52.02486408,0.9907744392720476,1.0273913043477807,19.042735042697746,0.01012,0.1306140000000141,0.1430000000000291,0.1500399999999899,0.1559799999999995,0.1612599999998565,0.1667599999998401,0.1715779999999085,0.1781999999998333,0.1855260000001181,0.2514600000001792,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,7.303910924708938,0.6981627296588211,1.001752848379625,0.3591954022979118,0.0913,0.1254880000002003,0.1337600000001657,0.1442540000001145,0.152504,0.1630200000001878,0.1721719999997276,0.1912460000000464,0.2305600000001959,0.3434640000000626,17.732439999999997,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,6.574468725357231,0.9896156422917506,1.3210194214537254,25.704724409429563,0.04224,0.04752,0.05346,0.06006,0.06446,0.06798,0.0715,0.07678,0.0858,0.1034,14.683679999999868,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,14.950638380628709,0.9917146110511792,1.2804604316546675,50.0,0
212,"9-8-23 Saline +
 GSIF 10^-5M segment 0",False,0.02618,0.03366,0.0363,0.03938,0.04246,0.04554,0.04994,0.05522,0.06358,0.092532,8.32502,0,2.0,5.0,8.0,10.0,14.0,21.399999999999977,35.0,52.0,81.0,96,22.16510036563738,0.931423588,1.0608039919263952,24.365591397796365,0.01012,0.01738,0.01914,0.02002,0.02068,0.02156,0.02266,0.02442,0.02706,0.047498,2.6190999999998894,3,14.0,25.0,35.0,44.0,53.0,63.0,72.0,81.0,94.0,99,48.38095319147229,0.9923561528768816,1.0572824156304894,19.38317757017064,0.0594,0.07172,0.07524,0.07854,0.0825,0.08756,0.09526,0.10428,0.1174800000001141,0.1467619999998989,4.3159599999999045,0,7.0,14.0,23.0,31.0,41.5,51.0,64.0,76.0,87.0,99,11.00647230833937,0.9750739117137088,1.5266926070038582,10.742857142856721,0.05456,0.08998,0.1472240000000511,0.1674199999999928,0.1840520000001106,0.2001999999999952,0.2193399999999656,0.2442000000000916,0.2830960000001142,0.4441799999999603,7.727500000000191,0,1.5,8.0,16.0,24.0,30.0,37.0,45.0,69.0,89.0,99,6.925281485747417,0.973409253,1.0145576384275674,6.572072072071644,0.01386,0.03608,0.04004,0.04334,0.04686,0.05082,0.0572,0.06314,0.06952,0.08162,18.02856,0,11.0,23.0,36.69999999999999,54.0,64.0,73.0,80.0,86.0,93.0,99,20.069254520227894,0.9927270952311344,1.097454165606477,50.0,18
213,"9-8-23 Saline +
 GSIF 10^-5M segment 1",False,0.02376,0.03234,0.0341,0.03564,0.03718,0.03916,0.04246,0.047234,0.05566,0.076736,10.139799999999925,0,2.0,5.0,7.0,9.0,12.0,15.0,22.0,39.0,61.0,96,24.51052245843256,0.9950097635061804,1.1790739319519026,48.38787878790187,0.01012,0.01716,0.01782,0.01826,0.01892,0.0198,0.02112,0.02288,0.03124,0.09526,2.198460000000068,2,15.0,27.0,35.19999999999999,44.0,54.0,62.0,74.0,83.0,92.60000000000014,99,49.957928186887976,0.988091664,1.0798573589799838,25.382716049347273,0.05588,0.07062,0.07414,0.07722,0.08074,0.08558,0.09218,0.1014199999999618,0.1141799999998056,0.1381599999999707,3.471820000000207,0,6.0,13.0,22.0,30.0,39.0,49.0,58.0,68.0,83.0,99,11.252203982493658,0.9711678600849474,1.4181344356579333,15.06349206346618,0.05786,0.09064,0.1337599999999383,0.1506999999999152,0.1608640000000377,0.1759999999999308,0.1924999999998817,0.2136199999999917,0.2463999999999941,0.3315399999999044,6.528279999999995,0,1.0,6.0,13.0,20.0,26.0,31.0,37.0,44.0,57.0,99,7.157997071245225,0.9613129338814924,1.0187798262780146,7.071345029237301,0.01012,0.0363,0.03982,0.04334,0.04708,0.0495,0.05346,0.0605,0.0693,0.083886,14.696879999999965,0,11.0,25.0,42.0,62.0,71.0,77.0,82.0,88.0,93.0,99,20.13909454767678,0.9910783785402064,1.0106811098671564,50.0,18
214,"9-8-23 Saline +
 GSIF 10^-5M segment 2",False,0.02574,0.03322,0.03542,0.0374,0.03938,0.04202,0.04532,0.0506,0.05962,0.09152,7.254719999999907,0,2.0,5.0,8.0,10.0,13.0,18.600000000000023,25.0,59.80000000000007,82.0,97,23.370268978095165,0.9916302765647188,1.0157713159192123,18.894557823156347,0.01012,0.01694,0.0176,0.01826,0.01892,0.0198,0.02134,0.02486,0.03762,0.6243599999997969,2.441119999999956,0,14.0,25.0,33.0,43.0,53.0,63.0,74.0,84.0,93.90000000000008,99,49.137995,0.9834174477290498,1.0110250569476475,22.23076923084611,0.05874,0.06952,0.07326,0.07634,0.08052,0.08492,0.09152,0.1003200000000106,0.1122000000004845,0.1359600000000682,2.3280400000003283,0,7.0,14.0,22.0,31.0,41.0,51.0,61.0,75.0,89.0,99,11.402492343921772,0.9310149310148726,1.0264817150064138,13.781081081075223,0.05588,0.0979,0.1331879999999728,0.14916,0.1586200000001554,0.1699499999999716,0.1836999999995896,0.2037199999999757,0.2344320000001062,0.3295599999996739,7.429839999999331,0,2.0,8.0,16.0,22.600000000000023,29.0,35.0,42.0,57.0,87.60000000000002,99,7.010428948937087,0.9685538315764002,1.0985622275711917,5.166984732826911,0.01012,0.03762,0.04136,0.04488,0.04774,0.05192,0.0572,0.0638,0.07216,0.09086,15.232359999999971,0,9.0,23.0,56.0,68.0,73.0,78.0,83.0,88.0,93.90000000000008,99,19.40561782558784,0.9802853924146376,1.0112904403709566,50.0,17
215,"9-8-23 Saline +
 GSIF 10^-5M segment 3",False,0.02904,0.03608,0.03872,0.04092,0.044,0.04708,0.05126,0.056518,0.06446,0.1087680000004635,6.818679999999858,0,2.0,5.0,7.699999999999989,15.0,31.0,45.0,56.0,69.0,93.0,98,21.360158495909275,0.9917403368393674,1.0393346970255328,43.5154639179557,0.01012,0.01672,0.01782,0.01848,0.01914,0.02002,0.02156,0.02618,0.04136,0.6831,2.362799999999879,0,11.0,21.0,31.0,40.40000000000009,49.0,60.0,70.0,79.0,91.0,99,48.57997142459912,0.9877094972065552,1.1175858480748742,14.89999999995071,0.05764,0.0693,0.07304,0.07634,0.08008,0.08448,0.09174,0.1020799999995233,0.1192399999999906,0.1475759999993897,2.466420000000653,0,6.0,14.0,22.0,31.0,40.0,48.59999999999991,58.0,70.80000000000018,90.0,99,11.307934743066706,0.949335474,1.150908530951964,5.19257540598606,0.05258,0.09834,0.136576,0.15246,0.1635040000001936,0.1801800000002913,0.1959759999998823,0.2162600000001475,0.2402399999998124,0.3821399999992536,6.686239999999998,0,3.5,10.0,18.0,25.0,34.0,44.0,54.0,63.0,94.0,99,6.815514373369066,0.9695643590417736,1.028528884226296,7.7206959707079195,0.01232,0.03806,0.04202,0.04466,0.047784,0.05126,0.0572,0.0638,0.07524,0.09636,16.28682000000026,0,11.0,55.0,67.0,74.0,78.0,82.0,86.0,90.0,94.0,99,19.251962915500098,0.9873701557455676,1.074236378146995,50.0,11
216,"9-27-23 Saline +
 GSIF 10^-5M segment 0",False,0.04004,0.05214,0.05522,0.05874,0.06292,0.07018,0.07832,0.091982,0.1192399999999906,0.2222879999998213,8.188179999999875,0,3.0,5.0,8.0,11.0,14.0,18.0,26.0,36.0,57.0,97,14.413874707076364,0.9863510572556744,1.0725009365184486,25.77880184320584,-199.08526,0.01342,0.01782,0.022,0.0264,0.03212,0.03476,0.03806,0.04312,0.09009,3.047000000000025,0,12.0,24.0,34.0,44.0,52.0,62.0,71.0,80.0,90.0,99,41.68673875669981,65.36707581227365,1.0310429539193977,50.0,0.1181399999995846,0.1405799999999999,0.1465200000002369,0.1522400000002335,0.1579600000000027,0.1643400000000383,0.1786399999998593,0.2038300000001527,0.2499199999997472,0.3108599999998205,1.3191200000003391,0,7.0,14.0,23.0,32.0,41.0,51.0,61.0,76.40000000000009,89.0,99,6.171112858098277,0.8170446964645013,1.0565638766525127,0.3982912937350208,-196.84038,0.11814,0.1423399999998764,0.1669799999999668,0.1830399999998917,0.2076799999999821,0.229988,0.2541000000001077,0.297308,1.9135599999999613,9.63688,0,2.0,4.0,8.0,29.0,36.0,45.0,51.5,84.0,90.5,99,6.189645165515799,20.453291936809403,1.0,50.0,0.05962,0.06864,0.0748,0.07964,0.08514,0.0946,0.1023000000002412,0.1146199999996042,0.1352999999996882,0.1599400000000059,18.82826,0,10.0,19.0,29.0,40.0,52.0,64.0,73.0,82.0,90.0,99,10.650298197064108,0.9867029667106784,1.1747676764903916,50.0,19
217,"9-27-23 Saline +
 GSIF 10^-5M segment 1",False,0.02244,0.0473,0.05192,0.05566,0.05896,0.06358,0.069828,0.08228,0.1032240000000456,0.2956800000001749,6.255480000000034,0,3.0,5.0,8.0,11.0,15.0,22.0,31.0,46.0,77.5,98,15.802092875561602,0.9854399662376158,1.020932821083654,1.3827227993439006,-198.9482,0.0132,0.01694,0.01958,0.02442,0.0286,0.03014,0.03256,0.03586,0.09394,2.2484000000001743,0,11.0,23.0,33.0,44.0,53.0,61.0,70.0,80.59999999999991,88.0,99,45.26876159983122,88.51350293541391,1.0063016935802165,50.0,0.1106599999998252,0.1308999999998832,0.1383800000000974,0.1454199999999446,0.1535600000001977,0.1617000000001098,0.1799599999999372,0.2072399999999561,0.2409000000000105,0.3064600000000155,1.4832400000000234,0,7.0,15.0,24.0,33.0,42.0,51.0,63.0,77.0,89.0,99,6.330248747082552,0.6888163749629488,1.1036176133574624,0.9089848308046347,-193.54126,0.1172600000002148,0.1377199999999447,0.1548580000001266,0.1746799999998529,0.1922799999999824,0.209,0.2376660000000353,0.3097599999998692,2.029279999999972,9.097,0,2.0,4.0,9.599999999999966,28.0,35.0,41.0,48.0,79.40000000000015,91.40000000000003,99,6.402733213869785,21.288948004836826,1.0,50.0,0.05764,0.06622,0.0693,0.07238,0.0759,0.08096,0.0869,0.09504,0.1053799999999682,0.1278200000001561,16.01929999999993,0,10.0,22.0,36.0,50.0,61.0,69.0,77.0,83.60000000000002,91.0,99,11.961630340090496,0.9803749227494316,1.3875073839059346,13.557333333336041,19
218,"9-27-23 Saline +
 GSIF 10^-5M segment 2",False,0.04026,0.04796,0.05192,0.05544,0.05874,0.06314,0.06886,0.08206,0.1036199999998643,0.4024019999996224,6.167700000000195,0,3.0,5.0,8.0,11.0,14.0,19.0,28.0,41.80000000000007,62.39999999999998,94,15.837419397264677,0.9705011592652149,1.1599569696719287,15.373219373195163,-199.32836,0.0132,0.01738,0.02222,0.02794,0.02948,0.03168,0.03344,0.03696,1.015718000000019,1.6200800000001436,0,12.0,23.0,33.0,44.0,52.0,63.0,73.0,82.0,96.0,99,43.38187735,123.058528,1.0066985645933433,50.0,0.1080199999996693,0.1262800000001789,0.1326599999999871,0.14036,0.1474000000001069,0.1557599999997592,0.1697960000000421,0.2015200000000732,0.2393600000000333,0.29392,1.07492,0,6.0,13.0,21.0,31.0,41.0,50.0,62.0,76.0,89.0,99,6.563104826730161,0.7574703233726556,1.0564324324325276,1.263906856405954,-197.67484,0.1174800000003415,0.1317800000001625,0.1403599999998732,0.1550999999999476,0.1673100000000431,0.1865599999996448,0.2281400000001667,0.3176800000001094,1.880999999999858,9.07566,0,2.0,3.200000000000003,6.0,10.0,25.0,34.0,43.19999999999999,52.0,88.0,99,6.812629652393653,21.795796669333235,1.0,50.0,0.05654,0.063206,0.066,0.06886,0.07194,0.07678,0.08492,0.09394,0.1047199999998156,0.1250480000000607,15.772899999999936,0,12.0,25.40000000000001,43.0,58.0,65.0,72.0,78.0,84.0,92.0,99,12.426615994544166,0.9705558267661754,1.1299092227195244,50.0,20
219,"9-27-23 Saline +
 GSIF 10^-5M segment 3",False,0.03982,0.04972,0.05302,0.0572,0.06094,0.06611,0.07568,0.087648,0.1113199999999778,0.8930899999999394,3.721080000000256,0,3.0,6.0,9.0,12.400000000000034,19.0,28.0,42.0,53.0,88.0,98,15.427339783080512,0.9690197469551914,1.007265364459264,2.2147676161911853,-198.56012,0.01232,0.0154,0.0187,0.02376,0.02948,0.03146,0.03322,0.03652,0.09064,1.6070999999997184,0,12.0,21.0,31.0,42.0,50.0,60.0,69.0,80.0,89.0,99,46.40003244536406,123.56249144423764,1.013176144244097,50.0,0.1091199999996206,0.1249600000001009,0.1328800000001138,0.1396340000003419,0.1467400000001362,0.1555399999999736,0.1727879999997639,0.200046,0.2312639999996463,0.2827880000001188,1.214179999999942,0,7.0,16.0,25.0,35.0,44.0,53.0,66.0,79.0,89.0,99,6.502575617307395,0.8621127015765592,1.5330555555556444,2.890060240964357,-196.89384,0.1124199999999291,0.1313399999998182,0.1429999999995743,0.1515799999997398,0.16456,0.1817199999999502,0.2019599999998718,0.2658039999997529,1.423620000000028,9.835540000000035,0,2.0,5.0,9.0,28.0,38.5,44.0,52.0,90.0,95.0,99,6.863044668130623,20.14952915650782,1.0,50.0,0.0616,0.066,0.06886,0.07084,0.07348,0.08008,0.088308,0.097746,0.1120240000001104,0.1371040000000448,14.340040000000045,0,12.0,26.0,43.0,54.0,62.0,70.0,76.0,83.0,91.0,99,11.902543043174978,0.9795802522168614,1.052697879487733,50.0,19
